country,Country name,,,,,,,,
iso3,ISO 3166-1 alpha-3 code,,,,,,,,
year,Year of death,,,,,,,,
sex,Sex (Female or Male),,,,,,,,
age,Age-group from 0 to 80 plus,,,,,,,,
Nx,Sex- and age-specific population number,,,,,,,,
type,Estimate type for select year (reported or predicted),,,,,,,,
expected.mean,"Expected deaths from all-causes by age, sex and year (mean)",,,,,,,,
acm.mean,"Estimated deaths from all-causes by age, sex and year (mean)",,,,,,,,
excess.mean,"Excess deaths associated with COVID-19 pandemic from all-causes by age, sex and year (mean)",,,,,,,,
,,,,,,,,,
country,iso3,year,sex,age,Nx,type,expected.mean,acm.mean,excess.mean
Djibouti,DJI,2020,Male,40 to 49,64616,Predicted,489,504,15
Djibouti,DJI,2020,Male,50 to 59,40454,Predicted,558,633,75
Djibouti,DJI,2020,Male,60 to 69,22279,Predicted,622,751,129
Djibouti,DJI,2020,Male,70 to 79,10823,Predicted,667,801,134
Djibouti,DJI,2020,Male,80 plus,2743,Predicted,394,488,94
Djibouti,DJI,2021,Female,0 to 24,220589,Predicted,660,660,0
Djibouti,DJI,2021,Female,25 to 39,119720,Predicted,386,398,12
Djibouti,DJI,2021,Female,40 to 49,58606,Predicted,387,427,40
Djibouti,DJI,2021,Female,50 to 59,38865,Predicted,375,447,72
Djibouti,DJI,2021,Female,60 to 69,23055,Predicted,445,558,113
Djibouti,DJI,2021,Female,70 to 79,11857,Predicted,558,669,111
Djibouti,DJI,2021,Female,80 plus,3668,Predicted,450,545,95
Djibouti,DJI,2021,Male,0 to 24,247122,Predicted,856,856,0
Djibouti,DJI,2021,Male,25 to 39,132875,Predicted,369,374,5
Djibouti,DJI,2021,Male,40 to 49,66460,Predicted,492,545,53
Djibouti,DJI,2021,Male,50 to 59,41844,Predicted,563,679,116
Djibouti,DJI,2021,Male,60 to 69,23482,Predicted,641,808,167
Djibouti,DJI,2021,Male,70 to 79,11097,Predicted,675,851,176
Djibouti,DJI,2021,Male,80 plus,2957,Predicted,422,527,105
Dominica,DMA,2020,Female,0 to 24,12186,Predicted,16,16,0
Dominica,DMA,2020,Female,25 to 39,9329,Predicted,10,9,-1
Dominica,DMA,2020,Female,40 to 49,3225,Predicted,10,9,-1
Dominica,DMA,2020,Female,50 to 59,4915,Predicted,20,18,-2
Dominica,DMA,2020,Female,60 to 69,3239,Predicted,53,49,-4
Dominica,DMA,2020,Female,70 to 79,1563,Predicted,68,64,-4
Dominica,DMA,2020,Female,80 plus,1290,Predicted,153,143,-10
Dominica,DMA,2020,Male,0 to 24,12607,Predicted,22,22,0
Dominica,DMA,2020,Male,25 to 39,9728,Predicted,19,15,-4
Dominica,DMA,2020,Male,40 to 49,3859,Predicted,16,13,-3
Dominica,DMA,2020,Male,50 to 59,4743,Predicted,48,41,-7
Dominica,DMA,2020,Male,60 to 69,3312,Predicted,82,75,-7
Dominica,DMA,2020,Male,70 to 79,1412,Predicted,98,93,-5
Dominica,DMA,2020,Male,80 plus,583,Predicted,140,132,-8
Dominica,DMA,2021,Female,0 to 24,11954,Predicted,16,16,0
Dominica,DMA,2021,Female,25 to 39,9505,Predicted,10,10,0
Dominica,DMA,2021,Female,40 to 49,3183,Predicted,9,10,1
Dominica,DMA,2021,Female,50 to 59,5007,Predicted,19,20,1
Dominica,DMA,2021,Female,60 to 69,3339,Predicted,56,63,7
Dominica,DMA,2021,Female,70 to 79,1551,Predicted,65,74,9
Dominica,DMA,2021,Female,80 plus,1306,Predicted,153,169,16
Dominica,DMA,2021,Male,0 to 24,12360,Predicted,22,22,0
Dominica,DMA,2021,Male,25 to 39,9928,Predicted,20,19,-1
Dominica,DMA,2021,Male,40 to 49,3848,Predicted,14,14,0
Dominica,DMA,2021,Male,50 to 59,4724,Predicted,46,48,2
Dominica,DMA,2021,Male,60 to 69,3439,Predicted,85,93,8
Dominica,DMA,2021,Male,70 to 79,1412,Predicted,95,107,12
Dominica,DMA,2021,Male,80 plus,616,Predicted,151,164,13
Denmark,DNK,2020,Female,0 to 24,807114,Reported,157,166,9
Denmark,DNK,2020,Female,25 to 39,529043,Reported,149,174,25
Denmark,DNK,2020,Female,40 to 49,369825,Reported,350,360,10
Denmark,DNK,2020,Female,50 to 59,402662,Reported,1244,1127,-117
Denmark,DNK,2020,Female,60 to 69,334185,Reported,2622,2824,202
Denmark,DNK,2020,Female,70 to 79,305472,Reported,6131,6192,61
Denmark,DNK,2020,Female,80 plus,164541,Reported,16252,15876,-376
Denmark,DNK,2020,Male,0 to 24,848809,Reported,241,278,37
Denmark,DNK,2020,Male,25 to 39,545263,Reported,298,358,60
Denmark,DNK,2020,Male,40 to 49,368382,Reported,579,601,22
Denmark,DNK,2020,Male,50 to 59,407464,Reported,2012,1827,-185
Denmark,DNK,2020,Male,60 to 69,320345,Reported,4040,4230,190
Denmark,DNK,2020,Male,70 to 79,280666,Reported,8083,8385,302
Denmark,DNK,2020,Male,80 plus,108432,Reported,12181,12391,210
Denmark,DNK,2021,Female,0 to 24,806547,Reported,153,182,29
Denmark,DNK,2021,Female,25 to 39,536452,Reported,144,167,23
Denmark,DNK,2021,Female,40 to 49,362773,Reported,326,377,51
Denmark,DNK,2021,Female,50 to 59,403394,Reported,1199,1179,-20
Denmark,DNK,2021,Female,60 to 69,334986,Reported,2517,2802,285
Denmark,DNK,2021,Female,70 to 79,309796,Reported,6026,6523,497
Denmark,DNK,2021,Female,80 plus,169873,Reported,16386,16858,472
Denmark,DNK,2021,Male,0 to 24,847363,Reported,234,274,40
Denmark,DNK,2021,Male,25 to 39,553717,Reported,288,300,12
Denmark,DNK,2021,Male,40 to 49,360716,Reported,538,592,54
Denmark,DNK,2021,Male,50 to 59,407976,Reported,1947,1806,-141
Denmark,DNK,2021,Male,60 to 69,320865,Reported,3891,4293,402
Denmark,DNK,2021,Male,70 to 79,284798,Reported,7936,8937,1001
Denmark,DNK,2021,Male,80 plus,114046,Reported,12513,13074,561
Dominican Republic,DOM,2020,Female,0 to 24,2390720,Predicted,3234,3234,0
Dominican Republic,DOM,2020,Female,25 to 39,1238598,Predicted,1543,1292,-251
Dominican Republic,DOM,2020,Female,40 to 49,644189,Predicted,1825,1669,-156
Dominican Republic,DOM,2020,Female,50 to 59,520435,Predicted,3195,3156,-39
Dominican Republic,DOM,2020,Female,60 to 69,352405,Predicted,4442,4678,236
Dominican Republic,DOM,2020,Female,70 to 79,181522,Predicted,5173,5340,167
Dominican Republic,DOM,2020,Female,80 plus,101829,Predicted,12531,12905,374
Dominican Republic,DOM,2020,Male,0 to 24,2484066,Predicted,4847,4847,0
Dominican Republic,DOM,2020,Male,25 to 39,1240538,Predicted,3329,2672,-657
Dominican Republic,DOM,2020,Male,40 to 49,630300,Predicted,3338,3010,-328
Dominican Republic,DOM,2020,Male,50 to 59,493900,Predicted,5517,5452,-65
Dominican Republic,DOM,2020,Male,60 to 69,329734,Predicted,7735,8105,370
Dominican Republic,DOM,2020,Male,70 to 79,159978,Predicted,7491,7926,435
Dominican Republic,DOM,2020,Male,80 plus,79690,Predicted,9931,10920,989
Dominican Republic,DOM,2021,Female,0 to 24,2386804,Predicted,3084,3084,0
Dominican Republic,DOM,2021,Female,25 to 39,1254134,Predicted,1516,1494,-22
Dominican Republic,DOM,2021,Female,40 to 49,652467,Predicted,1810,1938,128
Dominican Republic,DOM,2021,Female,50 to 59,530494,Predicted,3211,3708,497
Dominican Republic,DOM,2021,Female,60 to 69,365654,Predicted,4505,5488,983
Dominican Republic,DOM,2021,Female,70 to 79,189191,Predicted,5268,6227,959
Dominican Republic,DOM,2021,Female,80 plus,106328,Predicted,13147,15031,1884
Dominican Republic,DOM,2021,Male,0 to 24,2481104,Predicted,4654,4654,0
Dominican Republic,DOM,2021,Male,25 to 39,1255023,Predicted,3324,3165,-159
Dominican Republic,DOM,2021,Male,40 to 49,639968,Predicted,3333,3530,197
Dominican Republic,DOM,2021,Male,50 to 59,502429,Predicted,5557,6365,808
Dominican Republic,DOM,2021,Male,60 to 69,340778,Predicted,7889,9513,1624
Dominican Republic,DOM,2021,Male,70 to 79,166311,Predicted,7641,9332,1691
Dominican Republic,DOM,2021,Male,80 plus,83029,Predicted,10121,12328,2207
Algeria,DZA,2020,Female,0 to 24,9503575,Predicted,13565,13565,0
Algeria,DZA,2020,Female,25 to 39,5376807,Predicted,4165,4399,234
Algeria,DZA,2020,Female,40 to 49,2723304,Predicted,5220,6069,849
Algeria,DZA,2020,Female,50 to 59,1905413,Predicted,7784,9946,2162
Algeria,DZA,2020,Female,60 to 69,1244195,Predicted,12642,17256,4614
Algeria,DZA,2020,Female,70 to 79,636304,Predicted,19099,24972,5873
Algeria,DZA,2020,Female,80 plus,307637,Predicted,34668,45646,10978
Algeria,DZA,2020,Male,0 to 24,9905499,Predicted,16612,16612,0
Algeria,DZA,2020,Male,25 to 39,5472306,Predicted,5689,5718,29
Algeria,DZA,2020,Male,40 to 49,2725315,Predicted,5414,6290,876
Algeria,DZA,2020,Male,50 to 59,1894643,Predicted,9195,12039,2844
Algeria,DZA,2020,Male,60 to 69,1286347,Predicted,16172,22728,6556
Algeria,DZA,2020,Male,70 to 79,601530,Predicted,18778,26366,7588
Algeria,DZA,2020,Male,80 plus,268168,Predicted,39609,52867,13258
Algeria,DZA,2021,Female,0 to 24,9661742,Predicted,13218,13218,0
Algeria,DZA,2021,Female,25 to 39,5348149,Predicted,4065,3711,-354
Algeria,DZA,2021,Female,40 to 49,2824572,Predicted,5334,5295,-39
Algeria,DZA,2021,Female,50 to 59,1963649,Predicted,7930,8564,634
Algeria,DZA,2021,Female,60 to 69,1291363,Predicted,12962,14682,1720
Algeria,DZA,2021,Female,70 to 79,663190,Predicted,19538,20948,1410
Algeria,DZA,2021,Female,80 plus,322500,Predicted,35977,37940,1963
Algeria,DZA,2021,Male,0 to 24,10070273,Predicted,16151,16151,0
Algeria,DZA,2021,Male,25 to 39,5451006,Predicted,5524,4904,-620
Algeria,DZA,2021,Male,40 to 49,2830301,Predicted,5501,5520,19
Algeria,DZA,2021,Male,50 to 59,1947162,Predicted,9297,10272,975
Algeria,DZA,2021,Male,60 to 69,1326636,Predicted,16486,19208,2722
Algeria,DZA,2021,Male,70 to 79,635878,Predicted,19415,22675,3260
Algeria,DZA,2021,Male,80 plus,280205,Predicted,41802,43839,2037
Ecuador,ECU,2020,Female,0 to 24,3899381,Reported,2862,2725,-137
Ecuador,ECU,2020,Female,25 to 39,2022099,Reported,1552,2009,457
Ecuador,ECU,2020,Female,40 to 49,1055868,Reported,1662,2620,958
Ecuador,ECU,2020,Female,50 to 59,812155,Reported,2981,4921,1940
Ecuador,ECU,2020,Female,60 to 69,563292,Reported,5087,8719,3632
Ecuador,ECU,2020,Female,70 to 79,303667,Reported,6595,10807,4212
Ecuador,ECU,2020,Female,80 plus,162771,Reported,15607,20231,4624
Ecuador,ECU,2020,Male,0 to 24,4060868,Reported,4843,4550,-293
Ecuador,ECU,2020,Male,25 to 39,2040394,Reported,3781,4878,1097
Ecuador,ECU,2020,Male,40 to 49,1032372,Reported,2551,4770,2219
Ecuador,ECU,2020,Male,50 to 59,778984,Reported,4030,8693,4663
Ecuador,ECU,2020,Male,60 to 69,524446,Reported,6521,14356,7835
Ecuador,ECU,2020,Male,70 to 79,266457,Reported,7957,16116,8159
Ecuador,ECU,2020,Male,80 plus,120306,Reported,14091,21127,7036
Ecuador,ECU,2021,Female,0 to 24,3910273,Predicted,2732,2732,0
Ecuador,ECU,2021,Female,25 to 39,2051527,Predicted,1504,1982,478
Ecuador,ECU,2021,Female,40 to 49,1075915,Predicted,1617,2452,835
Ecuador,ECU,2021,Female,50 to 59,835062,Predicted,2943,4680,1737
Ecuador,ECU,2021,Female,60 to 69,582633,Predicted,5097,8171,3074
Ecuador,ECU,2021,Female,70 to 79,316873,Predicted,6606,9919,3313
Ecuador,ECU,2021,Female,80 plus,171015,Predicted,15948,19801,3853
Ecuador,ECU,2021,Male,0 to 24,4073209,Predicted,4560,4560,0
Ecuador,ECU,2021,Male,25 to 39,2071213,Predicted,3649,4483,834
Ecuador,ECU,2021,Male,40 to 49,1052654,Predicted,2463,3933,1470
Ecuador,ECU,2021,Male,50 to 59,800537,Predicted,3961,7086,3125
Ecuador,ECU,2021,Male,60 to 69,542302,Predicted,6516,11713,5197
Ecuador,ECU,2021,Male,70 to 79,278323,Predicted,7967,13379,5412
Ecuador,ECU,2021,Male,80 plus,126938,Predicted,14544,19681,5137
Egypt,EGY,2020,Female,0 to 24,25174139,Predicted,29363,29363,0
Egypt,EGY,2020,Female,25 to 39,11509454,Predicted,9185,8961,-224
Egypt,EGY,2020,Female,40 to 49,5460689,Predicted,11713,12610,897
Egypt,EGY,2020,Female,50 to 59,3972153,Predicted,31091,35862,4771
Egypt,EGY,2020,Female,60 to 69,2630385,Predicted,56797,68297,11500
Egypt,EGY,2020,Female,70 to 79,1408090,Predicted,66680,78172,11492
Egypt,EGY,2020,Female,80 plus,476631,Predicted,57220,69457,12237
Egypt,EGY,2020,Male,0 to 24,26656427,Predicted,41017,41017,0
Egypt,EGY,2020,Male,25 to 39,11783430,Predicted,17531,16298,-1233
Egypt,EGY,2020,Male,40 to 49,5487913,Predicted,19893,21162,1269
Egypt,EGY,2020,Male,50 to 59,3872739,Predicted,53807,62023,8216
Egypt,EGY,2020,Male,60 to 69,2492272,Predicted,79459,96212,16753
Egypt,EGY,2020,Male,70 to 79,1122890,Predicted,67222,81996,14774
Egypt,EGY,2020,Male,80 plus,287191,Predicted,40383,50880,10497
Egypt,EGY,2021,Female,0 to 24,25523336,Predicted,27634,27634,0
Egypt,EGY,2021,Female,25 to 39,11668601,Predicted,9123,10369,1246
Egypt,EGY,2021,Female,40 to 49,5649485,Predicted,11786,14565,2779
Egypt,EGY,2021,Female,50 to 59,4073494,Predicted,31267,40775,9508
Egypt,EGY,2021,Female,60 to 69,2716466,Predicted,58081,77406,19325
Egypt,EGY,2021,Female,70 to 79,1460112,Predicted,69006,89033,20027
Egypt,EGY,2021,Female,80 plus,494460,Predicted,59159,77394,18235
Egypt,EGY,2021,Male,0 to 24,27032798,Predicted,39107,39107,0
Egypt,EGY,2021,Male,25 to 39,11947250,Predicted,17566,19284,1718
Egypt,EGY,2021,Male,40 to 49,5703233,Predicted,19955,24521,4566
Egypt,EGY,2021,Male,50 to 59,3942272,Predicted,53893,69676,15783
Egypt,EGY,2021,Male,60 to 69,2571120,Predicted,81118,108867,27749
Egypt,EGY,2021,Male,70 to 79,1175853,Predicted,69707,94243,24536
Egypt,EGY,2021,Male,80 plus,299847,Predicted,42146,56826,14680
Eritrea,ERI,2020,Female,0 to 24,1038981,Predicted,2354,2354,0
Eritrea,ERI,2020,Female,25 to 39,372300,Predicted,932,814,-118
Eritrea,ERI,2020,Female,40 to 49,143904,Predicted,998,940,-58
Eritrea,ERI,2020,Female,50 to 59,88618,Predicted,1225,1239,14
Eritrea,ERI,2020,Female,60 to 69,68367,Predicted,1982,2096,114
Eritrea,ERI,2020,Female,70 to 79,43115,Predicted,2772,2855,83
Eritrea,ERI,2020,Female,80 plus,13594,Predicted,2144,2237,93
Eritrea,ERI,2020,Male,0 to 24,1078661,Predicted,3427,3427,0
Eritrea,ERI,2020,Male,25 to 39,375453,Predicted,1458,1220,-238
Eritrea,ERI,2020,Male,40 to 49,136938,Predicted,1382,1294,-88
Eritrea,ERI,2020,Male,50 to 59,83332,Predicted,1818,1838,20
Eritrea,ERI,2020,Male,60 to 69,59960,Predicted,2643,2806,163
Eritrea,ERI,2020,Male,70 to 79,33967,Predicted,2855,3021,166
Eritrea,ERI,2020,Male,80 plus,9237,Predicted,1636,1780,144
Eritrea,ERI,2021,Female,0 to 24,1054457,Predicted,2288,2288,0
Eritrea,ERI,2021,Female,25 to 39,378172,Predicted,912,886,-26
Eritrea,ERI,2021,Female,40 to 49,146092,Predicted,982,1024,42
Eritrea,ERI,2021,Female,50 to 59,91298,Predicted,1224,1350,126
Eritrea,ERI,2021,Female,60 to 69,67939,Predicted,1931,2217,286
Eritrea,ERI,2021,Female,70 to 79,43760,Predicted,2782,3057,275
Eritrea,ERI,2021,Female,80 plus,14462,Predicted,2270,2507,237
Eritrea,ERI,2021,Male,0 to 24,1094991,Predicted,3342,3342,0
Eritrea,ERI,2021,Male,25 to 39,381512,Predicted,1449,1372,-77
Eritrea,ERI,2021,Male,40 to 49,139141,Predicted,1354,1399,45
Eritrea,ERI,2021,Male,50 to 59,85349,Predicted,1795,1985,190
Eritrea,ERI,2021,Male,60 to 69,60191,Predicted,2581,2947,366
Eritrea,ERI,2021,Male,70 to 79,34237,Predicted,2823,3242,419
Eritrea,ERI,2021,Male,80 plus,9861,Predicted,1731,1966,235
Spain,ESP,2020,Female,0 to 24,5447595,Reported,895,918,23
Spain,ESP,2020,Female,25 to 39,4107089,Reported,1028,1319,291
Spain,ESP,2020,Female,40 to 49,3899452,Reported,3387,3493,106
Spain,ESP,2020,Female,50 to 59,3533289,Reported,8618,8990,372
Spain,ESP,2020,Female,60 to 69,2766468,Reported,13440,16297,2857
Spain,ESP,2020,Female,70 to 79,2186608,Reported,28620,34296,5676
Spain,ESP,2020,Female,80 plus,1835944,Reported,158574,185275,26701
Spain,ESP,2020,Male,0 to 24,5778878,Reported,1322,1487,165
Spain,ESP,2020,Male,25 to 39,4156594,Reported,1873,2671,798
Spain,ESP,2020,Male,40 to 49,4039047,Reported,5857,6273,416
Spain,ESP,2020,Male,50 to 59,3513038,Reported,16918,17824,906
Spain,ESP,2020,Male,60 to 69,2574186,Reported,29436,34323,4887
Spain,ESP,2020,Male,70 to 79,1828698,Reported,49609,59110,9501
Spain,ESP,2020,Male,80 plus,1087897,Reported,114182,134057,19875
Spain,ESP,2021,Female,0 to 24,5424339,Reported,863,1006,143
Spain,ESP,2021,Female,25 to 39,3975798,Reported,961,1301,340
Spain,ESP,2021,Female,40 to 49,3883201,Reported,3332,3441,109
Spain,ESP,2021,Female,50 to 59,3569687,Reported,8725,8762,37
Spain,ESP,2021,Female,60 to 69,2843814,Reported,13733,16693,2960
Spain,ESP,2021,Female,70 to 79,2214539,Reported,28516,32858,4342
Spain,ESP,2021,Female,80 plus,1854732,Reported,159188,163466,4278
Spain,ESP,2021,Male,0 to 24,5757646,Reported,1263,1611,348
Spain,ESP,2021,Male,25 to 39,4033518,Reported,1721,2600,879
Spain,ESP,2021,Male,40 to 49,4005976,Reported,5644,6038,394
Spain,ESP,2021,Male,50 to 59,3566852,Reported,16935,17560,625
Spain,ESP,2021,Male,60 to 69,2645983,Reported,29903,34955,5052
Spain,ESP,2021,Male,70 to 79,1853644,Reported,49553,56315,6762
Spain,ESP,2021,Male,80 plus,1115482,Reported,116400,121492,5092
Estonia,EST,2020,Female,0 to 24,164971,Reported,35,35,0
Estonia,EST,2020,Female,25 to 39,133663,Reported,75,60,-15
Estonia,EST,2020,Female,40 to 49,90242,Reported,109,123,14
Estonia,EST,2020,Female,50 to 59,85558,Reported,277,360,83
Estonia,EST,2020,Female,60 to 69,96404,Reported,790,794,4
Estonia,EST,2020,Female,70 to 79,68771,Reported,1489,1494,5
Estonia,EST,2020,Female,80 plus,58474,Reported,5386,5502,116
Estonia,EST,2020,Male,0 to 24,174186,Reported,58,56,-2
Estonia,EST,2020,Male,25 to 39,147514,Reported,227,199,-28
Estonia,EST,2020,Male,40 to 49,94696,Reported,317,352,35
Estonia,EST,2020,Male,50 to 59,79725,Reported,763,839,76
Estonia,EST,2020,Male,60 to 69,73068,Reported,1696,1715,19
Estonia,EST,2020,Male,70 to 79,38658,Reported,1893,1887,-6
Estonia,EST,2020,Male,80 plus,20609,Reported,2449,2447,-2
Estonia,EST,2021,Female,0 to 24,164869,Reported,33,42,9
Estonia,EST,2021,Female,25 to 39,131456,Reported,73,60,-13
Estonia,EST,2021,Female,40 to 49,89963,Reported,104,126,22
Estonia,EST,2021,Female,50 to 59,84688,Reported,262,343,81
Estonia,EST,2021,Female,60 to 69,96497,Reported,773,928,155
Estonia,EST,2021,Female,70 to 79,68703,Reported,1427,1854,427
Estonia,EST,2021,Female,80 plus,60127,Reported,5506,6411,905
Estonia,EST,2021,Male,0 to 24,174365,Reported,54,62,8
Estonia,EST,2021,Male,25 to 39,145154,Reported,216,204,-12
Estonia,EST,2021,Male,40 to 49,94640,Reported,299,387,88
Estonia,EST,2021,Male,50 to 59,79650,Reported,728,854,126
Estonia,EST,2021,Male,60 to 69,73975,Reported,1678,1908,230
Estonia,EST,2021,Male,70 to 79,39433,Reported,1878,2413,535
Estonia,EST,2021,Male,80 plus,21668,Reported,2560,3074,514
Ethiopia,ETH,2020,Female,0 to 24,34899631,Predicted,101921,101921,0
Ethiopia,ETH,2020,Female,25 to 39,11742831,Predicted,18646,16676,-1970
Ethiopia,ETH,2020,Female,40 to 49,4521650,Predicted,17726,17291,-435
Ethiopia,ETH,2020,Female,50 to 59,2977275,Predicted,21759,23116,1357
Ethiopia,ETH,2020,Female,60 to 69,1942213,Predicted,34381,38532,4151
Ethiopia,ETH,2020,Female,70 to 79,1049287,Predicted,50328,54279,3951
Ethiopia,ETH,2020,Female,80 plus,313861,Predicted,39692,43813,4121
Ethiopia,ETH,2020,Male,0 to 24,35713767,Predicted,134603,134603,0
Ethiopia,ETH,2020,Male,25 to 39,11742236,Predicted,22977,19640,-3337
Ethiopia,ETH,2020,Male,40 to 49,4517003,Predicted,20971,20409,-562
Ethiopia,ETH,2020,Male,50 to 59,2726791,Predicted,28960,31020,2060
Ethiopia,ETH,2020,Male,60 to 69,1682341,Predicted,42618,48394,5776
Ethiopia,ETH,2020,Male,70 to 79,880081,Predicted,53326,59871,6545
Ethiopia,ETH,2020,Male,80 plus,254616,Predicted,37880,43597,5717
Ethiopia,ETH,2021,Female,0 to 24,35488956,Predicted,98442,98442,0
Ethiopia,ETH,2021,Female,25 to 39,12216450,Predicted,17867,18435,568
Ethiopia,ETH,2021,Female,40 to 49,4702978,Predicted,17417,19435,2018
Ethiopia,ETH,2021,Female,50 to 59,3080881,Predicted,21520,25895,4375
Ethiopia,ETH,2021,Female,60 to 69,1994894,Predicted,34395,43057,8662
Ethiopia,ETH,2021,Female,70 to 79,1079849,Predicted,51343,60879,9536
Ethiopia,ETH,2021,Female,80 plus,334942,Predicted,42394,50615,8221
Ethiopia,ETH,2021,Male,0 to 24,36309995,Predicted,130831,130831,0
Ethiopia,ETH,2021,Male,25 to 39,12244978,Predicted,22871,23012,141
Ethiopia,ETH,2021,Male,40 to 49,4672245,Predicted,20611,23064,2453
Ethiopia,ETH,2021,Male,50 to 59,2858280,Predicted,29389,35611,6222
Ethiopia,ETH,2021,Male,60 to 69,1716850,Predicted,42643,53779,11136
Ethiopia,ETH,2021,Male,70 to 79,903198,Predicted,54253,67787,13534
Ethiopia,ETH,2021,Male,80 plus,271730,Predicted,40540,49797,9257
Finland,FIN,2020,Female,0 to 24,726353,Reported,156,140,-16
Finland,FIN,2020,Female,25 to 39,518248,Reported,205,226,21
Finland,FIN,2020,Female,40 to 49,322466,Reported,300,323,23
Finland,FIN,2020,Female,50 to 59,360375,Reported,975,899,-76
Finland,FIN,2020,Female,60 to 69,367323,Reported,2473,2405,-68
Finland,FIN,2020,Female,70 to 79,315268,Reported,5127,5292,165
Finland,FIN,2020,Female,80 plus,198279,Reported,18539,18965,426
Finland,FIN,2020,Male,0 to 24,762239,Reported,264,317,53
Finland,FIN,2020,Male,25 to 39,547432,Reported,555,563,8
Finland,FIN,2020,Male,40 to 49,337094,Reported,680,779,99
Finland,FIN,2020,Male,50 to 59,360180,Reported,1948,1908,-40
Finland,FIN,2020,Male,60 to 69,345002,Reported,4678,4559,-119
Finland,FIN,2020,Male,70 to 79,267720,Reported,7877,7924,47
Finland,FIN,2020,Male,80 plus,112739,Reported,12402,12627,225
Finland,FIN,2021,Female,0 to 24,720488,Reported,150,158,8
Finland,FIN,2021,Female,25 to 39,517860,Reported,203,214,11
Finland,FIN,2021,Female,40 to 49,325888,Reported,293,317,24
Finland,FIN,2021,Female,50 to 59,354677,Reported,946,943,-3
Finland,FIN,2021,Female,60 to 69,364057,Reported,2426,2383,-43
Finland,FIN,2021,Female,70 to 79,326397,Reported,5251,5476,225
Finland,FIN,2021,Female,80 plus,201859,Reported,18764,19637,873
Finland,FIN,2021,Male,0 to 24,756487,Reported,251,286,35
Finland,FIN,2021,Male,25 to 39,546909,Reported,544,505,-39
Finland,FIN,2021,Male,40 to 49,341001,Reported,663,687,24
Finland,FIN,2021,Male,50 to 59,354830,Reported,1873,1885,12
Finland,FIN,2021,Male,60 to 69,342481,Reported,4560,4620,60
Finland,FIN,2021,Male,70 to 79,277956,Reported,8058,8519,461
Finland,FIN,2021,Male,80 plus,117471,Reported,12852,13314,462
Fiji,FJI,2020,Female,0 to 24,198704,Predicted,295,295,0
Fiji,FJI,2020,Female,25 to 39,100239,Predicted,161,120,-41
Fiji,FJI,2020,Female,40 to 49,51667,Predicted,244,197,-47
Fiji,FJI,2020,Female,50 to 59,45269,Predicted,550,478,-72
Fiji,FJI,2020,Female,60 to 69,29814,Predicted,817,742,-75
Fiji,FJI,2020,Female,70 to 79,13441,Predicted,782,693,-89
